Ticker,Date,signals,short avg,long avg,short vol,long vol,positions
TELA,2020-08-18,0,13.485,13.592,0.2051,0.3505,-1.0
TELA,2020-08-19,0,13.71,13.718,0.1131,0.2572,0.0
TELA,2020-08-20,0,13.595,13.64,0.2758,0.2873,0.0
TELA,2020-08-21,0,13.175,13.422,0.3182,0.3196,0.0
TELA,2020-08-24,0,13.395,13.522,0.6293,0.3629,0.0
TELA,2020-08-25,1,13.545,13.446,0.4172,0.3742,1.0
TELA,2020-08-26,0,13.31,13.362,0.0849,0.321,-1.0
TELA,2020-08-27,1,13.46,13.392,0.1273,0.3323,1.0
TELA,2020-08-28,0,13.355,13.434,0.2758,0.2699,-1.0
TELA,2020-08-31,0,13.245,13.332,0.1202,0.146,0.0
TELA,2020-09-01,1,13.81,13.54,0.6788,0.4416,1.0
TELA,2020-09-02,1,14.395,13.766,0.1485,0.5953,0.0
TELA,2020-09-03,1,14.11,13.8,0.5515,0.5846,0.0
TELA,2020-09-04,0,13.505,13.826,0.3041,0.5509,-1.0
TELA,2020-09-08,0,13.225,13.792,0.0919,0.5928,0.0
TELA,2020-09-09,0,13.63,13.754,0.6647,0.558,0.0
TELA,2020-09-10,1,14.79,13.95,0.9758,0.9322,1.0
TELA,2020-09-11,1,15.7,14.39,0.3111,1.2586,0.0
COHU,2019-01-02,1,15.825,14.878,0.1344,1.197,0.0
COHU,2019-01-03,1,15.875,15.45,0.2051,0.7822,0.0
COHU,2019-01-04,1,16.02,15.834,0.0,0.2306,0.0
COHU,2019-01-07,1,16.265,16.04,0.3465,0.2882,0.0
COHU,2019-01-08,1,16.78,16.266,0.3818,0.5202,0.0
COHU,2019-01-09,1,16.89,16.466,0.2263,0.4501,0.0
COHU,2019-01-10,1,16.795,16.634,0.0919,0.3955,0.0
COHU,2019-01-11,1,17.06,16.882,0.2828,0.2886,0.0
COHU,2019-01-14,1,17.235,17.022,0.0354,0.226,0.0
COHU,2019-01-15,1,17.25,17.07,0.0566,0.2568,0.0
COHU,2019-01-16,1,17.37,17.214,0.1131,0.2173,0.0
COHU,2019-01-17,1,17.365,17.298,0.1202,0.0904,0.0
COHU,2019-01-18,1,17.415,17.356,0.1909,0.1396,0.0
COHU,2019-01-22,1,17.645,17.462,0.1344,0.1923,0.0
COHU,2019-01-23,0,17.335,17.39,0.5728,0.3063,-1.0
COHU,2019-01-24,0,16.61,17.158,0.4525,0.5729,0.0
COHU,2019-01-25,0,16.74,17.14,0.6364,0.5695,0.0
COHU,2019-01-28,1,17.2,17.072,0.0141,0.527,1.0
COHU,2019-01-29,1,17.345,17.02,0.1909,0.4521,0.0
COHU,2019-01-30,1,17.495,17.136,0.0212,0.4956,0.0
COHU,2019-01-31,1,17.49,17.372,0.0283,0.1579,0.0
COHU,2019-02-01,1,17.5,17.44,0.0424,0.1308,0.0
COHU,2019-02-04,1,17.63,17.544,0.1414,0.1067,0.0
COHU,2019-02-05,1,17.66,17.566,0.099,0.1014,0.0
COHU,2019-02-06,1,17.66,17.61,0.099,0.1175,0.0
COHU,2019-02-07,1,17.865,17.716,0.1909,0.1813,0.0
COHU,2019-02-08,1,17.865,17.756,0.1909,0.1493,0.0
COHU,2019-02-11,0,17.735,17.758,0.0071,0.1489,-1.0
COHU,2019-02-12,0,17.785,17.806,0.0636,0.1163,0.0
COHU,2019-02-13,1,17.915,17.86,0.1202,0.1336,1.0
COHU,2019-02-14,1,18.055,17.882,0.0778,0.1672,0.0
COHU,2019-02-15,1,18.29,18.03,0.2546,0.285,0.0
COHU,2019-02-19,1,18.545,18.206,0.1061,0.3294,0.0
COHU,2019-02-20,1,18.62,18.364,0.0,0.2913,0.0
COHU,2019-02-21,1,18.715,18.526,0.1344,0.262,0.0
COHU,2019-02-22,1,18.68,18.614,0.1838,0.1258,0.0
COHU,2019-02-25,1,18.71,18.694,0.2263,0.1379,0.0
COHU,2019-02-26,1,18.78,18.708,0.1273,0.132,0.0
COHU,2019-02-27,0,18.535,18.66,0.2192,0.1987,-1.0
COHU,2019-02-28,0,18.125,18.472,0.3606,0.3817,0.0
COHU,2019-03-01,0,17.985,18.382,0.1626,0.4107,0.0
COHU,2019-03-04,0,18.05,18.208,0.0707,0.3283,0.0
COHU,2019-03-05,0,17.97,18.058,0.0424,0.1988,0.0
COHU,2019-03-06,0,17.955,17.976,0.0212,0.0844,0.0
COHU,2019-03-07,0,17.71,17.892,0.3677,0.2543,0.0
COHU,2019-03-08,0,17.195,17.66,0.3606,0.4617,0.0
COHU,2019-03-11,0,17.045,17.49,0.1485,0.4617,0.0
COHU,2019-03-12,0,17.32,17.4,0.2404,0.3904,0.0
COHU,2019-03-13,0,17.18,17.18,0.4384,0.2844,0.0
COHU,2019-03-14,0,16.54,16.932,0.4667,0.4701,0.0
COHU,2019-03-15,0,15.86,16.646,0.495,0.7901,0.0
COHU,2019-03-18,0,15.325,16.244,0.2616,0.9622,0.0
COHU,2019-03-19,0,15.125,15.768,0.0212,0.7589,0.0
COHU,2019-03-20,0,14.975,15.362,0.1909,0.5306,0.0
COHU,2019-03-21,0,14.73,15.044,0.1556,0.3362,0.0
COHU,2019-03-22,0,14.935,14.992,0.4455,0.2568,0.0
COHU,2019-03-25,1,14.965,14.9,0.4031,0.2725,1.0
COHU,2019-03-26,0,14.59,14.778,0.1273,0.2909,-1.0
COHU,2019-03-27,0,14.525,14.72,0.0354,0.3041,0.0
COHU,2019-03-28,0,14.49,14.682,0.0849,0.3304,0.0
COHU,2019-03-29,1,14.585,14.58,0.2192,0.1279,1.0
COHU,2019-04-01,1,14.865,14.642,0.1768,0.226,0.0
COHU,2019-04-02,1,15.06,14.768,0.099,0.2928,0.0
COHU,2019-04-03,1,15.295,14.95,0.2333,0.3901,0.0
COHU,2019-04-04,1,15.4,15.132,0.0849,0.2849,0.0
COHU,2019-04-05,1,15.31,15.24,0.0424,0.1834,0.0
COHU,2019-04-08,0,15.155,15.248,0.1768,0.1702,-1.0
COHU,2019-04-09,0,15.13,15.268,0.1414,0.1583,0.0
COHU,2019-04-10,0,15.145,15.188,0.1202,0.1366,0.0
COHU,2019-04-11,0,15.16,15.172,0.1414,0.1178,0.0
COHU,2019-04-12,0,15.095,15.102,0.2333,0.1395,0.0
COHU,2019-04-15,0,14.885,15.064,0.0636,0.1831,0.0
COHU,2019-04-16,0,14.815,14.976,0.0354,0.189,0.0
COHU,2019-04-17,1,15.07,15.034,0.396,0.2544,1.0
COHU,2019-04-18,1,15.185,14.986,0.2333,0.2217,0.0
COHU,2019-04-22,0,14.91,14.96,0.1556,0.237,-1.0
COHU,2019-04-23,0,14.775,14.942,0.0354,0.2513,0.0
COHU,2019-04-24,0,14.8,14.954,0.0707,0.2436,0.0
COHU,2019-04-25,0,14.83,14.846,0.0283,0.1036,0.0
COHU,2019-04-26,0,14.45,14.66,0.5091,0.3206,0.0
COHU,2019-04-29,0,14.41,14.646,0.4525,0.3145,0.0
COHU,2019-04-30,1,14.71,14.634,0.0283,0.3106,1.0
COHU,2019-05-01,1,14.795,14.644,0.1485,0.32,0.0
COHU,2019-05-02,1,14.78,14.614,0.1697,0.3073,0.0
COHU,2019-05-03,0,14.77,14.772,0.1556,0.1108,-1.0
COHU,2019-05-06,1,14.88,14.802,0.0,0.1167,1.0
COHU,2019-05-07,1,15.73,15.18,1.2021,0.7888,0.0
COHU,2019-05-08,1,17.86,16.028,1.8102,1.9037,0.0
COHU,2019-05-09,1,18.465,16.654,0.9546,1.8554,0.0
COHU,2019-05-10,1,17.825,17.25,0.0495,1.6048,0.0
COHU,2019-05-13,0,17.53,17.714,0.4667,0.9501,-1.0
COHU,2019-05-14,0,16.835,17.692,0.5162,0.9836,0.0
COHU,2019-05-15,0,16.41,17.134,0.0849,0.7102,0.0
COHU,2019-05-16,0,16.45,16.886,0.1414,0.6365,0.0
COHU,2019-05-17,0,16.34,16.54,0.297,0.4015,0.0
COHU,2019-05-20,0,15.74,16.17,0.5515,0.485,0.0
COHU,2019-05-21,0,15.395,15.964,0.0636,0.5412,0.0
COHU,2019-05-22,0,15.3,15.726,0.198,0.5886,0.0
COHU,2019-05-23,0,15.01,15.388,0.2121,0.4705,0.0
COHU,2019-05-24,0,14.745,15.088,0.1626,0.3389,0.0
COHU,2019-05-28,0,14.72,14.98,0.1273,0.3201,0.0
COHU,2019-05-29,0,14.755,14.832,0.0778,0.2044,0.0
COHU,2019-05-30,0,14.635,14.714,0.0919,0.121,0.0
COHU,2019-05-31,0,14.52,14.636,0.0707,0.1288,0.0
COHU,2019-06-03,0,14.555,14.638,0.1202,0.1287,0.0
COHU,2019-06-04,1,14.79,14.664,0.2121,0.1764,1.0
COHU,2019-06-05,1,15.215,14.822,0.3889,0.4125,0.0
COHU,2019-06-06,1,15.585,15.044,0.1344,0.5261,0.0
COHU,2019-06-07,1,16.05,15.434,0.5233,0.6911,0.0
COHU,2019-06-10,1,16.505,15.824,0.1202,0.6811,0.0
COHU,2019-06-11,1,17.07,16.346,0.6788,0.8202,0.0
COHU,2019-06-12,1,17.115,16.584,0.6152,0.6683,0.0
COHU,2019-06-13,0,16.495,16.71,0.2616,0.4912,-1.0
COHU,2019-06-14,0,16.335,16.698,0.0354,0.5007,0.0
COHU,2019-06-17,0,16.05,16.528,0.4384,0.6641,0.0
COHU,2019-06-18,0,15.695,16.148,0.0636,0.4384,0.0
COHU,2019-06-19,0,15.875,16.032,0.3182,0.3243,0.0
COHU,2019-06-20,1,16.1,15.99,0.0,0.2912,1.0
COHU,2019-06-21,1,15.92,15.866,0.2546,0.2167,0.0
COHU,2019-06-24,0,15.755,15.872,0.0212,0.2128,-1.0
COHU,2019-06-25,0,15.58,15.82,0.2687,0.2961,0.0
COHU,2019-06-26,0,15.325,15.652,0.0919,0.3334,0.0
COHU,2019-06-27,0,15.285,15.494,0.0354,0.243,0.0
COHU,2019-06-28,1,15.515,15.49,0.2899,0.238,1.0
COHU,2019-07-01,1,15.815,15.518,0.1344,0.2831,0.0
COHU,2019-07-02,1,15.885,15.612,0.0354,0.307,0.0
COHU,2019-07-03,1,15.78,15.7,0.1131,0.2357,0.0
COHU,2019-07-05,0,15.6,15.738,0.1414,0.1604,-1.0
COHU,2019-07-08,0,15.285,15.608,0.3041,0.3407,0.0
COHU,2019-07-09,0,14.96,15.396,0.1556,0.4251,0.0
COHU,2019-07-10,0,14.775,15.164,0.1061,0.4251,0.0
COHU,2019-07-11,0,14.5,14.884,0.2828,0.4444,0.0
COHU,2019-07-12,0,14.3,14.644,0.0,0.3405,0.0
COHU,2019-07-15,0,14.46,14.554,0.2263,0.2461,0.0
COHU,2019-07-16,1,14.52,14.468,0.1414,0.1842,1.0
COHU,2019-07-17,1,14.425,14.414,0.0071,0.1311,0.0
COHU,2019-07-18,0,14.41,14.432,0.0283,0.1169,-1.0
COHU,2019-07-19,0,14.35,14.434,0.0566,0.1141,0.0
COHU,2019-07-22,0,14.235,14.342,0.1061,0.1121,0.0
COHU,2019-07-23,1,14.535,14.44,0.5303,0.2823,1.0
COHU,2019-07-24,1,15.065,14.598,0.2192,0.4479,0.0
COHU,2019-07-25,1,15.645,14.934,0.601,0.7683,0.0
COHU,2019-07-26,1,15.745,15.156,0.4596,0.7003,0.0
COHU,2019-07-29,1,15.545,15.458,0.1768,0.441,0.0
COHU,2019-07-30,1,15.59,15.578,0.1131,0.3195,0.0
COHU,2019-07-31,0,15.63,15.684,0.1697,0.2518,-1.0
COHU,2019-08-01,0,15.42,15.488,0.4667,0.2575,0.0
COHU,2019-08-02,0,15.155,15.448,0.0919,0.2848,0.0
COHU,2019-08-05,0,14.885,15.224,0.4738,0.4557,0.0
COHU,2019-08-06,0,14.03,14.824,0.7354,0.8495,0.0
COHU,2019-08-07,0,13.085,14.206,0.601,1.0957,0.0
COHU,2019-08-08,0,12.825,13.786,0.2333,1.0744,0.0
COHU,2019-08-09,0,13.165,13.41,0.2475,0.7165,0.0
COHU,2019-08-12,1,13.225,13.122,0.1626,0.3275,1.0
COHU,2019-08-13,1,13.14,13.054,0.0424,0.2538,0.0
COHU,2019-08-14,0,12.93,13.06,0.3394,0.2423,-1.0
COHU,2019-08-15,0,12.655,12.986,0.0495,0.3147,0.0
COHU,2019-08-16,0,12.59,12.83,0.0424,0.2875,0.0
COHU,2019-08-19,0,12.74,12.792,0.2546,0.2515,0.0
COHU,2019-08-20,1,12.795,12.692,0.1768,0.137,1.0
COHU,2019-08-21,0,12.645,12.678,0.0354,0.1408,-1.0
COHU,2019-08-22,0,12.585,12.664,0.0495,0.1511,0.0
COHU,2019-08-23,0,12.47,12.63,0.1131,0.1935,0.0
COHU,2019-08-26,0,12.365,12.514,0.0354,0.1436,0.0
COHU,2019-08-27,0,12.21,12.396,0.1838,0.2103,0.0
COHU,2019-08-28,0,11.825,12.186,0.3606,0.3836,0.0
COHU,2019-08-29,0,11.72,12.05,0.2121,0.3404,0.0
COHU,2019-08-30,0,11.925,11.968,0.0778,0.2824,0.0
COHU,2019-09-03,1,11.86,11.848,0.1697,0.2004,1.0
COHU,2019-09-04,1,11.845,11.822,0.1485,0.1687,0.0
COHU,2019-09-05,1,12.64,12.174,0.9758,0.6529,0.0
COHU,2019-09-06,1,13.185,12.408,0.2051,0.7226,0.0
COHU,2019-09-09,1,13.1,12.644,0.0849,0.7404,0.0
COHU,2019-09-10,1,13.46,13.048,0.4243,0.6717,0.0
COHU,2019-09-11,1,13.875,13.456,0.1626,0.4044,0.0
COHU,2019-09-12,1,14.21,13.676,0.3111,0.5799,0.0
COHU,2019-09-13,1,14.47,13.97,0.0566,0.5486,0.0
COHU,2019-09-16,1,14.35,14.176,0.2263,0.3098,0.0
COHU,2019-09-17,0,14.195,14.264,0.0071,0.2078,-1.0
COHU,2019-09-18,0,14.155,14.288,0.0636,0.1721,0.0
COHU,2019-09-19,0,14.175,14.25,0.0919,0.1528,0.0
COHU,2019-09-20,0,14.135,14.154,0.1485,0.0838,0.0
COHU,2019-09-23,0,13.965,14.096,0.0919,0.1365,0.0
COHU,2019-09-24,0,14.075,14.106,0.2475,0.1474,0.0
COHU,2019-09-25,1,14.2,14.114,0.0707,0.1488,1.0
COHU,2019-09-26,1,14.285,14.15,0.1909,0.1999,0.0
COHU,2019-09-27,0,14.025,14.07,0.5586,0.3098,-1.0
COHU,2019-09-30,0,13.555,13.986,0.1061,0.4086,0.0
COHU,2019-10-01,0,13.545,13.858,0.0919,0.4054,0.0
COHU,2019-10-02,0,13.28,13.618,0.4667,0.5265,0.0
COHU,2019-10-03,0,12.995,13.342,0.0636,0.3235,0.0
COHU,2019-10-04,0,13.315,13.334,0.3889,0.315,0.0
COHU,2019-10-07,1,13.755,13.422,0.2333,0.4124,1.0
COHU,2019-10-08,1,13.865,13.462,0.0778,0.4437,0.0
COHU,2019-10-09,1,13.875,13.66,0.0919,0.3734,0.0
COHU,2019-10-10,1,13.925,13.834,0.0212,0.1454,0.0
COHU,2019-10-11,1,13.955,13.916,0.0636,0.0688,0.0
COHU,2019-10-14,1,14.145,13.99,0.2051,0.1812,0.0
COHU,2019-10-15,1,14.355,14.112,0.0919,0.2288,0.0
COHU,2019-10-16,1,14.58,14.272,0.2263,0.334,0.0
COHU,2019-10-17,1,14.92,14.51,0.2546,0.4236,0.0
COHU,2019-10-18,1,15.02,14.698,0.1131,0.3412,0.0
COHU,2019-10-21,1,15.11,14.896,0.2404,0.3324,0.0
COHU,2019-10-22,1,15.28,15.068,0.0,0.2318,0.0
COHU,2019-10-23,1,15.29,15.18,0.0141,0.1568,0.0
COHU,2019-10-24,1,15.515,15.306,0.3041,0.2807,0.0
COHU,2019-10-25,1,15.73,15.464,0.0,0.243,0.0
COHU,2019-10-28,1,16.035,15.676,0.4313,0.4315,0.0
COHU,2019-10-29,1,16.495,15.95,0.2192,0.5388,0.0
COHU,2019-10-30,1,16.675,16.23,0.0354,0.4768,0.0
COHU,2019-10-31,1,16.57,16.372,0.1838,0.3882,0.0
COHU,2019-11-01,1,16.615,16.584,0.2475,0.1874,0.0
COHU,2019-11-04,1,17.895,17.116,1.5627,1.061,0.0
COHU,2019-11-05,1,19.0,17.586,0.0,1.2972,0.0
COHU,2019-11-06,1,19.265,18.152,0.3748,1.4251,0.0
COHU,2019-11-07,1,19.65,18.818,0.1697,1.1824,0.0
COHU,2019-11-08,1,19.6,19.346,0.2404,0.3392,0.0
COHU,2019-11-11,1,19.435,19.434,0.0071,0.2786,0.0
COHU,2019-11-12,1,19.595,19.584,0.2192,0.1655,0.0
COHU,2019-11-13,1,19.72,19.616,0.0424,0.1679,0.0
COHU,2019-11-14,1,19.865,19.67,0.2475,0.2521,0.0
COHU,2019-11-15,1,20.19,19.852,0.2121,0.3464,0.0
COHU,2019-11-18,1,20.1,19.936,0.3394,0.2622,0.0
COHU,2019-11-19,0,19.355,19.756,0.7142,0.5607,-1.0
COHU,2019-11-20,0,18.675,19.518,0.2475,0.7981,0.0
COHU,2019-11-21,0,18.285,19.124,0.3041,0.9481,0.0
COHU,2019-11-22,0,17.715,18.528,0.502,0.9291,0.0
COHU,2019-11-25,0,17.4,18.044,0.0566,0.6502,0.0
COHU,2019-11-26,1,18.02,17.994,0.8202,0.5783,1.0
COHU,2019-11-27,1,18.115,17.82,0.6859,0.5155,0.0
COHU,2019-11-29,0,17.7,17.76,0.099,0.4962,-1.0
COHU,2019-12-02,0,17.77,17.842,0.0,0.4448,0.0
COHU,2019-12-03,0,17.51,17.804,0.3677,0.4932,0.0
COHU,2019-12-04,0,17.49,17.63,0.3394,0.22,0.0
COHU,2019-12-05,1,17.96,17.742,0.3253,0.3333,1.0
COHU,2019-12-06,1,18.485,17.944,0.4172,0.5738,0.0
COHU,2019-12-09,1,18.785,18.148,0.0071,0.6698,0.0
COHU,2019-12-10,1,18.76,18.444,0.0424,0.4714,0.0
COHU,2019-12-11,1,18.97,18.74,0.3394,0.3632,0.0
COHU,2019-12-12,1,19.38,19.012,0.2404,0.3575,0.0
COHU,2019-12-13,1,19.975,19.336,0.601,0.6817,0.0
COHU,2019-12-16,1,20.455,19.68,0.0778,0.7661,0.0
COHU,2019-12-17,1,20.63,20.084,0.1697,0.6659,0.0
COHU,2019-12-18,1,21.03,20.504,0.396,0.6386,0.0
COHU,2019-12-19,1,21.42,20.9,0.1556,0.4974,0.0
COHU,2019-12-20,1,21.725,21.204,0.2758,0.574,0.0
COHU,2019-12-23,1,22.145,21.576,0.3182,0.6132,0.0
COHU,2019-12-24,1,22.535,21.966,0.2333,0.5754,0.0
COHU,2019-12-26,1,22.47,22.152,0.3253,0.4462,0.0
COHU,2019-12-27,0,22.33,22.33,0.1273,0.2841,-1.0
COHU,2019-12-30,0,22.415,22.428,0.0071,0.1681,0.0
COHU,2019-12-31,1,22.505,22.474,0.1344,0.1794,1.0
COHU,2020-01-02,1,22.89,22.57,0.4101,0.364,0.0
COHU,2020-01-03,1,22.765,22.592,0.5869,0.3417,0.0
COHU,2020-01-06,0,22.19,22.514,0.2263,0.4251,-1.0
COHU,2020-01-07,0,22.325,22.556,0.4172,0.4226,0.0
COHU,2020-01-08,1,22.855,22.654,0.3323,0.4873,1.0
COHU,2020-01-09,1,23.26,22.704,0.2404,0.5619,0.0
COHU,2020-01-10,1,23.41,22.912,0.0283,0.5898,0.0
COHU,2020-01-13,1,23.4,23.188,0.0141,0.3467,0.0
COHU,2020-01-14,1,23.785,23.496,0.5303,0.3965,0.0
COHU,2020-01-15,1,24.09,23.682,0.099,0.376,0.0
COHU,2020-01-16,1,24.17,23.86,0.2121,0.4332,0.0
COHU,2020-01-17,1,24.66,24.182,0.4808,0.5725,0.0
COHU,2020-01-21,1,25.0,24.5,0.0,0.4686,0.0
COHU,2020-01-22,1,25.13,24.72,0.1838,0.524,0.0
COHU,2020-01-23,1,24.965,24.85,0.4172,0.3628,0.0
COHU,2020-01-24,1,25.225,25.142,0.7849,0.4135,0.0
COHU,2020-01-27,0,24.925,24.956,1.2092,0.6403,-1.0
COHU,2020-01-28,0,23.945,24.72,0.1768,0.814,0.0
COHU,2020-01-29,0,24.01,24.508,0.2687,0.7753,0.0
COHU,2020-01-30,0,23.9,24.294,0.4243,0.8622,0.0
COHU,2020-01-31,0,23.46,23.802,0.198,0.3549,0.0
COHU,2020-02-03,0,22.94,23.5,0.5374,0.6161,0.0
COHU,2020-02-04,0,22.975,23.414,0.5869,0.5897,0.0
COHU,2020-02-05,1,23.86,23.44,0.6647,0.6342,1.0
COHU,2020-02-06,1,24.56,23.678,0.3253,0.8836,0.0
COHU,2020-02-07,1,24.425,23.826,0.5162,0.8705,0.0
COHU,2020-02-10,0,23.75,24.002,0.4384,0.5963,-1.0
COHU,2020-02-11,0,24.22,24.324,1.1031,0.6175,0.0
COHU,2020-02-12,1,25.075,24.488,0.1061,0.7199,1.0
COHU,2020-02-13,0,23.24,23.796,2.7011,1.546,-1.0
COHU,2020-02-14,0,22.915,23.884,2.2415,1.577,0.0
COHU,2020-02-18,1,23.885,23.85,0.8697,1.5907,1.0
COHU,2020-02-19,0,23.3,23.516,0.0424,1.4588,-1.0
COHU,2020-02-20,1,23.035,23.034,0.4172,1.1492,1.0
COHU,2020-02-21,0,22.58,23.252,0.2263,0.7935,-1.0
COHU,2020-02-24,0,21.53,22.48,1.2587,1.0958,0.0
COHU,2020-02-25,0,21.21,22.182,0.8061,1.0278,0.0
COHU,2020-02-26,0,21.77,21.868,0.0141,0.8051,0.0
COHU,2020-02-27,0,21.0,21.368,1.0748,0.899,0.0
COHU,2020-02-28,0,20.06,20.86,0.2546,0.8732,0.0
COHU,2020-03-02,0,20.245,20.854,0.5162,0.8751,0.0
COHU,2020-03-03,1,20.69,20.652,0.1131,0.7087,1.0
COHU,2020-03-04,1,20.4,20.306,0.5233,0.3774,0.0
COHU,2020-03-05,0,19.85,20.192,0.2546,0.4756,-1.0
COHU,2020-03-06,0,19.47,20.07,0.2828,0.6291,0.0
COHU,2020-03-09,0,18.655,19.556,0.8697,1.0114,0.0
COHU,2020-03-10,0,18.11,19.038,0.099,0.8902,0.0
COHU,2020-03-11,0,17.665,18.462,0.7283,1.0113,0.0
COHU,2020-03-12,0,16.195,17.576,1.3506,1.5073,0.0
COHU,2020-03-13,0,14.87,16.622,0.5233,1.6681,0.0
COHU,2020-03-16,0,13.735,15.608,1.0819,2.0806,0.0
COHU,2020-03-17,0,12.57,14.406,0.5657,1.9555,0.0
COHU,2020-03-18,0,12.235,13.436,0.0919,1.369,0.0
COHU,2020-03-19,0,10.71,12.212,2.2486,1.9608,0.0
COHU,2020-03-20,0,9.635,11.342,0.7283,1.6288,0.0
COHU,2020-03-23,0,10.345,10.856,0.2758,1.3623,0.0
COHU,2020-03-24,1,11.465,10.9,1.3081,1.4178,1.0
COHU,2020-03-25,1,12.44,10.938,0.0707,1.4664,0.0
COHU,2020-03-26,1,12.865,11.762,0.5303,1.3417,0.0
COHU,2020-03-27,1,13.62,12.532,0.5374,1.289,0.0
COHU,2020-03-30,1,13.665,13.09,0.4738,0.663,0.0
COHU,2020-03-31,0,13.115,13.192,0.3041,0.5595,-1.0
COHU,2020-04-01,0,12.375,13.064,0.7425,0.7872,0.0
COHU,2020-04-02,0,11.72,12.734,0.1838,1.0094,0.0
COHU,2020-04-03,0,11.47,12.204,0.1697,0.8637,0.0
COHU,2020-04-06,0,11.585,11.902,0.3323,0.5932,0.0
COHU,2020-04-07,1,12.97,12.146,1.6263,1.1218,1.0
COHU,2020-04-08,1,14.05,12.572,0.099,1.3603,0.0
COHU,2020-04-09,1,14.42,13.226,0.6223,1.5439,0.0
COHU,2020-04-13,1,15.31,14.108,0.6364,1.4617,0.0
COHU,2020-04-14,1,15.92,14.96,0.2263,0.9448,0.0
COHU,2020-04-15,1,15.97,15.308,0.1556,0.876,0.0
COHU,2020-04-16,1,15.59,15.576,0.3818,0.4865,0.0
COHU,2020-04-17,1,15.92,15.908,0.8485,0.4399,0.0
COHU,2020-04-20,1,16.255,15.954,0.3748,0.4325,0.0
COHU,2020-04-21,0,15.375,15.69,0.8697,0.6726,-1.0
COHU,2020-04-22,0,14.535,15.38,0.3182,0.8951,0.0
COHU,2020-04-23,0,14.42,15.222,0.1556,0.9745,0.0
COHU,2020-04-24,0,14.59,14.848,0.0849,0.6599,0.0
COHU,2020-04-27,1,14.84,14.656,0.2687,0.2675,1.0
COHU,2020-04-28,1,15.525,14.908,0.7,0.6743,0.0
COHU,2020-04-29,1,16.51,15.446,0.693,1.0476,0.0
COHU,2020-04-30,1,17.365,16.086,0.5162,1.2961,0.0
COHU,2020-05-01,1,16.82,16.338,1.2869,1.0454,0.0
COHU,2020-05-04,0,15.46,16.334,0.6364,1.0516,-1.0
COHU,2020-05-05,0,15.165,16.194,0.2192,1.1462,0.0
COHU,2020-05-06,0,14.91,15.694,0.5798,1.2475,0.0
COHU,2020-05-07,0,14.695,15.126,0.2758,0.5276,0.0
COHU,2020-05-08,1,15.06,14.99,0.2404,0.3229,1.0
COHU,2020-05-11,1,15.105,14.984,0.1768,0.3227,0.0
COHU,2020-05-12,0,14.72,14.812,0.3677,0.328,-1.0
COHU,2020-05-13,0,14.22,14.708,0.3394,0.4927,0.0
COHU,2020-05-14,0,13.435,14.308,0.7707,0.9278,0.0
COHU,2020-05-15,0,13.105,13.926,0.3041,0.8425,0.0
COHU,2020-05-18,0,13.415,13.632,0.1344,0.6061,0.0
COHU,2020-05-19,1,14.045,13.656,0.7566,0.648,1.0
COHU,2020-05-20,1,14.94,13.92,0.5091,0.9911,0.0
COHU,2020-05-21,1,15.505,14.484,0.2899,1.0585,0.0
COHU,2020-05-22,1,15.53,14.89,0.2546,0.8736,0.0
COHU,2020-05-26,1,15.585,15.352,0.3323,0.4863,0.0
COHU,2020-05-27,1,15.94,15.648,0.1697,0.3214,0.0
COHU,2020-05-28,1,16.15,15.836,0.1273,0.3412,0.0
COHU,2020-05-29,0,15.47,15.634,1.0889,0.6197,-1.0
COHU,2020-06-01,0,14.855,15.566,0.2192,0.6749,0.0
COHU,2020-06-02,0,15.175,15.47,0.2333,0.6638,0.0
COHU,2020-06-03,1,15.49,15.386,0.2121,0.5933,1.0
COHU,2020-06-04,1,16.005,15.412,0.5162,0.641,0.0
COHU,2020-06-05,1,16.975,15.988,0.8556,1.022,0.0
COHU,2020-06-08,1,17.79,16.586,0.297,1.1706,0.0
COHU,2020-06-09,1,17.655,16.98,0.4879,0.9588,0.0
COHU,2020-06-10,1,17.43,17.362,0.1697,0.6076,0.0
COHU,2020-06-11,0,16.82,17.306,1.0324,0.7237,-1.0
COHU,2020-06-12,0,15.865,16.918,0.3182,1.0053,0.0
COHU,2020-06-15,0,15.37,16.338,0.3818,1.0601,0.0
COHU,2020-06-16,0,16.085,16.29,1.393,1.0093,0.0
COHU,2020-06-17,1,17.0,16.166,0.099,0.8396,1.0
COHU,2020-06-18,1,16.75,16.262,0.2546,0.856,0.0
COHU,2020-06-19,1,17.14,16.676,0.8061,0.9726,0.0
COHU,2020-06-22,1,17.625,17.164,0.1202,0.4626,0.0
COHU,2020-06-23,1,17.62,17.29,0.1131,0.5136,0.0
COHU,2020-06-24,1,17.345,17.302,0.502,0.5037,0.0
COHU,2020-06-25,0,16.61,17.234,0.5374,0.6334,-1.0
COHU,2020-06-26,0,16.34,16.982,0.1556,0.6472,0.0
COHU,2020-06-29,0,16.345,16.722,0.1485,0.6278,0.0
COHU,2020-06-30,0,16.49,16.53,0.3536,0.3302,0.0
COHU,2020-07-01,1,17.08,16.616,0.4808,0.4949,1.0
COHU,2020-07-02,1,17.195,16.764,0.3182,0.46,0.0
COHU,2020-07-06,1,17.16,16.944,0.2687,0.482,0.0
COHU,2020-07-07,1,17.21,17.11,0.198,0.2792,0.0
COHU,2020-07-08,0,16.735,17.042,0.4738,0.4049,-1.0
