Date,ticker,stock,holdings,cash,total,returns
2020-08-18,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-08-19,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-08-20,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-08-21,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-08-24,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-08-25,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-08-26,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-08-27,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-08-28,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-08-31,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-09-01,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-09-02,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-09-03,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-09-04,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-09-08,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-09-09,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-09-10,TELA,0.0,0.0,2984.82,2984.82,0.0
2020-09-11,TELA,0.0,0.0,2984.82,2984.82,0.0
2019-01-02,COHU,0.0,0.0,3000.0,3000.0,
2019-01-03,COHU,0.0,0.0,3000.0,3000.0,0.0
2019-01-04,COHU,480.6,480.6,2519.4,3000.0,0.0
2019-01-07,COHU,0.0,0.0,3014.7,3014.7,0.0049
2019-01-08,COHU,0.0,0.0,3014.7,3014.7,0.0
2019-01-09,COHU,0.0,0.0,3014.7,3014.7,0.0
2019-01-10,COHU,505.8,505.8,2508.9,3014.7,-0.0
2019-01-11,COHU,0.0,0.0,3026.7,3026.7,0.004
2019-01-14,COHU,516.3,516.3,2510.4,3026.7,0.0
2019-01-15,COHU,518.7,518.7,2510.4,3029.1,0.0008
2019-01-16,COHU,0.0,0.0,3033.9,3033.9,0.0016
2019-01-17,COHU,0.0,0.0,3033.9,3033.9,0.0
2019-01-18,COHU,0.0,0.0,3033.9,3033.9,0.0
2019-01-22,COHU,0.0,0.0,3033.9,3033.9,0.0
2019-01-23,COHU,0.0,0.0,3033.9,3033.9,0.0
2019-01-24,COHU,0.0,0.0,3033.9,3033.9,0.0
2019-01-25,COHU,0.0,0.0,3033.9,3033.9,0.0
2019-01-28,COHU,516.3,516.3,2517.6,3033.9,0.0
2019-01-29,COHU,0.0,0.0,3042.0,3042.0,0.0027
2019-01-30,COHU,525.3,525.3,2516.7,3042.0,0.0
2019-01-31,COHU,524.1,524.1,2516.7,3040.8,-0.0004
2019-02-01,COHU,525.9,525.9,2516.7,3042.6,0.0006
2019-02-04,COHU,0.0,0.0,3048.6,3048.6,0.002
2019-02-05,COHU,527.7,527.7,2520.9,3048.6,0.0
2019-02-06,COHU,531.9,531.9,2520.9,3052.8,0.0014
2019-02-07,COHU,0.0,0.0,3060.9,3060.9,0.0027
2019-02-08,COHU,0.0,0.0,3060.9,3060.9,0.0
2019-02-11,COHU,0.0,0.0,3060.9,3060.9,0.0
2019-02-12,COHU,0.0,0.0,3060.9,3060.9,0.0
2019-02-13,COHU,0.0,0.0,3060.9,3060.9,0.0
2019-02-14,COHU,543.3,543.3,2517.6,3060.9,-0.0
2019-02-15,COHU,0.0,0.0,3071.7,3071.7,0.0035
2019-02-19,COHU,558.6,558.6,2513.1,3071.7,0.0
2019-02-20,COHU,558.6,558.6,2513.1,3071.7,0.0
2019-02-21,COHU,0.0,0.0,3077.4,3077.4,0.0019
2019-02-22,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-02-25,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-02-26,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-02-27,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-02-28,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-01,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-04,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-05,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-06,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-07,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-08,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-11,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-12,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-13,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-14,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-15,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-18,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-19,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-20,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-21,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-22,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-25,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-26,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-27,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-28,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-03-29,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-04-01,COHU,0.0,0.0,3077.4,3077.4,0.0
2019-04-02,COHU,453.9,453.9,2623.5,3077.4,0.0
2019-04-03,COHU,0.0,0.0,3087.3,3087.3,0.0032
2019-04-04,COHU,460.2,460.2,2627.1,3087.3,0.0
2019-04-05,COHU,458.4,458.4,2627.1,3085.5,-0.0006
2019-04-08,COHU,0.0,0.0,3078.0,3078.0,-0.0024
2019-04-09,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-10,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-11,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-12,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-15,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-16,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-17,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-18,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-22,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-23,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-24,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-25,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-26,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-29,COHU,0.0,0.0,3078.0,3078.0,0.0
2019-04-30,COHU,440.7,440.7,2637.3,3078.0,-0.0
2019-05-01,COHU,0.0,0.0,3084.3,3084.3,0.002
2019-05-02,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-05-03,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-05-06,COHU,446.4,446.4,2637.9,3084.3,0.0
2019-05-07,COHU,0.0,0.0,3135.3,3135.3,0.0165
2019-05-08,COHU,0.0,0.0,3135.3,3135.3,0.0
2019-05-09,COHU,0.0,0.0,3135.3,3135.3,0.0
2019-05-10,COHU,535.8,535.8,2599.5,3135.3,0.0
2019-05-13,COHU,0.0,0.0,3115.5,3115.5,-0.0063
2019-05-14,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-05-15,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-05-16,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-05-17,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-05-20,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-05-21,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-05-22,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-05-23,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-05-24,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-05-28,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-05-29,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-05-30,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-05-31,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-03,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-04,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-05,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-06,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-07,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-10,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-11,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-12,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-13,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-14,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-17,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-18,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-19,COHU,0.0,0.0,3115.5,3115.5,0.0
2019-06-20,COHU,483.0,483.0,2632.5,3115.5,-0.0
2019-06-21,COHU,0.0,0.0,3104.7,3104.7,-0.0035
2019-06-24,COHU,0.0,0.0,3104.7,3104.7,0.0
2019-06-25,COHU,0.0,0.0,3104.7,3104.7,0.0
2019-06-26,COHU,0.0,0.0,3104.7,3104.7,0.0
2019-06-27,COHU,0.0,0.0,3104.7,3104.7,0.0
2019-06-28,COHU,0.0,0.0,3104.7,3104.7,0.0
2019-07-01,COHU,0.0,0.0,3104.7,3104.7,0.0
2019-07-02,COHU,475.8,475.8,2628.9,3104.7,0.0
2019-07-03,COHU,0.0,0.0,3099.9,3099.9,-0.0015
2019-07-05,COHU,0.0,0.0,3099.9,3099.9,0.0
2019-07-08,COHU,0.0,0.0,3099.9,3099.9,0.0
2019-07-09,COHU,0.0,0.0,3099.9,3099.9,0.0
2019-07-10,COHU,0.0,0.0,3099.9,3099.9,0.0
2019-07-11,COHU,0.0,0.0,3099.9,3099.9,0.0
2019-07-12,COHU,0.0,0.0,3099.9,3099.9,0.0
2019-07-15,COHU,0.0,0.0,3099.9,3099.9,0.0
2019-07-16,COHU,0.0,0.0,3099.9,3099.9,0.0
2019-07-17,COHU,432.9,432.9,2667.0,3099.9,0.0
2019-07-18,COHU,0.0,0.0,3098.7,3098.7,-0.0004
2019-07-19,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-07-22,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-07-23,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-07-24,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-07-25,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-07-26,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-07-29,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-07-30,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-07-31,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-08-01,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-08-02,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-08-05,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-08-06,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-08-07,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-08-08,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-08-09,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-08-12,COHU,0.0,0.0,3098.7,3098.7,0.0
2019-08-13,COHU,395.1,395.1,2703.6,3098.7,0.0
2019-08-14,COHU,0.0,0.0,3084.3,3084.3,-0.0046
2019-08-15,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-08-16,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-08-19,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-08-20,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-08-21,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-08-22,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-08-23,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-08-26,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-08-27,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-08-28,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-08-29,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-08-30,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-09-03,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-09-04,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-09-05,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-09-06,COHU,0.0,0.0,3084.3,3084.3,0.0
2019-09-09,COHU,394.8,394.8,2689.5,3084.3,0.0
2019-09-10,COHU,0.0,0.0,3102.3,3102.3,0.0058
2019-09-11,COHU,0.0,0.0,3102.3,3102.3,0.0
2019-09-12,COHU,0.0,0.0,3102.3,3102.3,0.0
2019-09-13,COHU,435.3,435.3,2667.0,3102.3,0.0
2019-09-16,COHU,0.0,0.0,3092.7,3092.7,-0.0031
2019-09-17,COHU,0.0,0.0,3092.7,3092.7,0.0
2019-09-18,COHU,0.0,0.0,3092.7,3092.7,0.0
2019-09-19,COHU,0.0,0.0,3092.7,3092.7,0.0
2019-09-20,COHU,0.0,0.0,3092.7,3092.7,0.0
2019-09-23,COHU,0.0,0.0,3092.7,3092.7,0.0
2019-09-24,COHU,0.0,0.0,3092.7,3092.7,0.0
2019-09-25,COHU,424.5,424.5,2668.2,3092.7,0.0
2019-09-26,COHU,0.0,0.0,3100.8,3100.8,0.0026
2019-09-27,COHU,0.0,0.0,3100.8,3100.8,0.0
2019-09-30,COHU,0.0,0.0,3100.8,3100.8,0.0
2019-10-01,COHU,0.0,0.0,3100.8,3100.8,0.0
2019-10-02,COHU,0.0,0.0,3100.8,3100.8,0.0
2019-10-03,COHU,0.0,0.0,3100.8,3100.8,0.0
2019-10-04,COHU,0.0,0.0,3100.8,3100.8,0.0
2019-10-07,COHU,0.0,0.0,3100.8,3100.8,0.0
2019-10-08,COHU,414.3,414.3,2686.5,3100.8,0.0
2019-10-09,COHU,418.2,418.2,2686.5,3104.7,0.0013
2019-10-10,COHU,417.3,417.3,2686.5,3103.8,-0.0003
2019-10-11,COHU,420.0,420.0,2686.5,3106.5,0.0009
2019-10-14,COHU,0.0,0.0,3115.2,3115.2,0.0028
2019-10-15,COHU,432.6,432.6,2682.6,3115.2,0.0
2019-10-16,COHU,0.0,0.0,3124.8,3124.8,0.0031
2019-10-17,COHU,0.0,0.0,3124.8,3124.8,0.0
2019-10-18,COHU,0.0,0.0,3124.8,3124.8,0.0
2019-10-21,COHU,0.0,0.0,3124.8,3124.8,0.0
2019-10-22,COHU,458.4,458.4,2666.4,3124.8,0.0
2019-10-23,COHU,459.0,459.0,2666.4,3125.4,0.0002
2019-10-24,COHU,0.0,0.0,3138.3,3138.3,0.0041
2019-10-25,COHU,471.9,471.9,2666.4,3138.3,0.0
2019-10-28,COHU,0.0,0.0,3156.6,3156.6,0.0058
2019-10-29,COHU,0.0,0.0,3156.6,3156.6,0.0
2019-10-30,COHU,501.0,501.0,2655.6,3156.6,0.0
2019-10-31,COHU,0.0,0.0,3148.8,3148.8,-0.0025
2019-11-01,COHU,0.0,0.0,3148.8,3148.8,0.0
2019-11-04,COHU,0.0,0.0,3148.8,3148.8,0.0
2019-11-05,COHU,570.0,570.0,2578.8,3148.8,0.0
2019-11-06,COHU,0.0,0.0,3164.7,3164.7,0.005
2019-11-07,COHU,0.0,0.0,3164.7,3164.7,0.0
2019-11-08,COHU,0.0,0.0,3164.7,3164.7,0.0
2019-11-11,COHU,583.2,583.2,2581.5,3164.7,0.0
2019-11-12,COHU,0.0,0.0,3174.0,3174.0,0.0029
2019-11-13,COHU,590.7,590.7,2583.3,3174.0,0.0
2019-11-14,COHU,0.0,0.0,3184.5,3184.5,0.0033
2019-11-15,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-11-18,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-11-19,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-11-20,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-11-21,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-11-22,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-11-25,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-11-26,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-11-27,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-11-29,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-12-02,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-12-03,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-12-04,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-12-05,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-12-06,COHU,0.0,0.0,3184.5,3184.5,0.0
2019-12-09,COHU,563.7,563.7,2620.8,3184.5,0.0
2019-12-10,COHU,561.9,561.9,2620.8,3182.7,-0.0006
2019-12-11,COHU,0.0,0.0,3197.1,3197.1,0.0045
2019-12-12,COHU,0.0,0.0,3197.1,3197.1,0.0
2019-12-13,COHU,0.0,0.0,3197.1,3197.1,0.0
2019-12-16,COHU,615.3,615.3,2581.8,3197.1,0.0
2019-12-17,COHU,0.0,0.0,3204.3,3204.3,0.0023
2019-12-18,COHU,0.0,0.0,3204.3,3204.3,0.0
2019-12-19,COHU,0.0,0.0,3204.3,3204.3,0.0
2019-12-20,COHU,0.0,0.0,3204.3,3204.3,0.0
2019-12-23,COHU,0.0,0.0,3204.3,3204.3,0.0
2019-12-24,COHU,0.0,0.0,3204.3,3204.3,0.0
2019-12-26,COHU,0.0,0.0,3204.3,3204.3,0.0
2019-12-27,COHU,0.0,0.0,3204.3,3204.3,0.0
2019-12-30,COHU,0.0,0.0,3204.3,3204.3,0.0
2019-12-31,COHU,0.0,0.0,3204.3,3204.3,0.0
2020-01-02,COHU,0.0,0.0,3204.3,3204.3,0.0
2020-01-03,COHU,0.0,0.0,3204.3,3204.3,0.0
2020-01-06,COHU,0.0,0.0,3204.3,3204.3,0.0
2020-01-07,COHU,0.0,0.0,3204.3,3204.3,0.0
2020-01-08,COHU,0.0,0.0,3204.3,3204.3,0.0
2020-01-09,COHU,0.0,0.0,3204.3,3204.3,0.0
2020-01-10,COHU,701.7,701.7,2502.6,3204.3,0.0
2020-01-13,COHU,702.3,702.3,2502.6,3204.9,0.0002
2020-01-14,COHU,0.0,0.0,3227.4,3227.4,0.007
2020-01-15,COHU,720.6,720.6,2506.8,3227.4,0.0
2020-01-16,COHU,0.0,0.0,3236.4,3236.4,0.0028
2020-01-17,COHU,0.0,0.0,3236.4,3236.4,0.0
2020-01-21,COHU,750.0,750.0,2486.4,3236.4,0.0
2020-01-22,COHU,0.0,0.0,3244.2,3244.2,0.0024
2020-01-23,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-01-24,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-01-27,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-01-28,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-01-29,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-01-30,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-01-31,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-02-03,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-02-04,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-02-05,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-02-06,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-02-07,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-02-10,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-02-11,COHU,0.0,0.0,3244.2,3244.2,0.0
2020-02-12,COHU,754.5,754.5,2489.7,3244.2,0.0
2020-02-13,COHU,0.0,0.0,3129.6,3129.6,-0.0353
2020-02-14,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-02-18,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-02-19,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-02-20,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-02-21,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-02-24,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-02-25,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-02-26,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-02-27,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-02-28,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-02,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-03,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-04,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-05,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-06,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-09,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-10,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-11,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-12,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-13,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-16,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-17,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-18,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-19,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-20,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-23,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-24,COHU,0.0,0.0,3129.6,3129.6,0.0
2020-03-25,COHU,374.7,374.7,2754.9,3129.6,0.0
2020-03-26,COHU,0.0,0.0,3152.1,3152.1,0.0072
2020-03-27,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-03-30,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-03-31,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-04-01,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-04-02,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-04-03,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-04-06,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-04-07,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-04-08,COHU,419.4,419.4,2732.7,3152.1,0.0
2020-04-09,COHU,0.0,0.0,3178.5,3178.5,0.0084
2020-04-13,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-14,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-15,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-16,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-17,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-20,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-21,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-22,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-23,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-24,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-27,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-28,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-29,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-04-30,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-01,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-04,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-05,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-06,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-07,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-08,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-11,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-12,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-13,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-14,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-15,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-18,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-19,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-20,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-21,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-22,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-26,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-27,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-28,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-05-29,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-01,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-02,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-03,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-04,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-05,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-08,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-09,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-10,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-11,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-12,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-15,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-16,COHU,0.0,0.0,3178.5,3178.5,0.0
2020-06-17,COHU,507.9,507.9,2670.6,3178.5,0.0
2020-06-18,COHU,0.0,0.0,3167.7,3167.7,-0.0034
2020-06-19,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-06-22,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-06-23,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-06-24,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-06-25,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-06-26,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-06-29,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-06-30,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-07-01,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-07-02,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-07-06,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-07-07,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-07-08,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-07-09,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-07-10,COHU,0.0,0.0,3167.7,3167.7,0.0
2020-07-13,COHU,513.3,513.3,2654.4,3167.7,0.0
2020-07-14,COHU,0.0,0.0,3152.1,3152.1,-0.0049
2020-07-15,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-07-16,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-07-17,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-07-20,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-07-21,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-07-22,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-07-23,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-07-24,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-07-27,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-07-28,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-07-29,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-07-30,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-07-31,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-08-03,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-08-04,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-08-05,COHU,0.0,0.0,3152.1,3152.1,0.0
2020-08-06,COHU,0.0,0.0,3152.1,3152.1,0.0
